Date;Location;Total Cases;Total Deaths;Total Recovered
06/03/22;Aceh;43703;2217;41485
06/03/22;Bali;157655;4565;152970
06/03/22;Banten;293278;2932;290120
06/03/22;Bengkulu;29114;520;28593
06/03/22;DKI Jakarta;1251211;15291;1234898
06/03/22;Daerah Istimewa Yogyakarta;220763;5905;214684
06/03/22;Gorontalo;13903;486;13413
06/03/22;Indonesia;6056017;156604;5896290
06/03/22;Jambi;38262;880;37375
06/03/22;Jawa Barat;1106761;15849;1090519
06/03/22;Jawa Tengah;627661;33298;594040
06/03/22;Jawa Timur;576374;31642;544733
06/03/22;Kalimantan Barat;64681;1128;63547
06/03/22;Kalimantan Selatan;84317;2535;81760
06/03/22;Kalimantan Tengah;56062;1540;54513
06/03/22;Kalimantan Timur;206334;5715;200602
06/03/22;Kalimantan Utara;45316;858;44452
06/03/22;Kepulauan Bangka Belitung;65604;1601;64003
06/03/22;Kepulauan Riau;70186;1881;68300
06/03/22;Lampung;74473;4171;70183
06/03/22;Maluku;18573;292;18272
06/03/22;Maluku Utara;14528;330;14176
06/03/22;Nusa Tenggara Barat;36084;901;35009
06/03/22;Nusa Tenggara Timur;93865;1519;92300
06/03/22;Papua;48605;579;47961
06/03/22;Papua Barat;31467;381;31017
06/03/22;Riau;150834;4429;146398
06/03/22;Sulawesi Barat;15555;393;15158
06/03/22;Sulawesi Selatan;143519;2474;141033
06/03/22;Sulawesi Tengah;60806;1723;59073
06/03/22;Sulawesi Tenggara;25590;567;25009
06/03/22;Sulawesi Utara;51516;1191;50301
06/03/22;Sumatera Barat;103831;2349;101434
06/03/22;Sumatera Selatan;80487;3343;77122
06/03/22;Sumatera Utara;155088;3255;151769
06/04/22;Aceh;43703;2217;41485
06/04/22;Bali;157673;4567;152982
06/04/22;Banten;293325;2933;290138
06/04/22;Bengkulu;29114;520;28593
06/04/22;DKI Jakarta;1251384;15291;1235011
06/04/22;Daerah Istimewa Yogyakarta;220768;5905;214688
06/04/22;Gorontalo;13903;486;13413
06/04/22;Indonesia;6056412;156610;5896548
06/04/22;Jambi;38262;880;37376
06/04/22;Jawa Barat;1106819;15851;1090545
06/04/22;Jawa Tengah;627678;33299;594050
06/04/22;Jawa Timur;576412;31642;544769
06/04/22;Kalimantan Barat;64682;1128;63547
06/04/22;Kalimantan Selatan;84317;2535;81762
06/04/22;Kalimantan Tengah;56064;1540;54515
06/04/22;Kalimantan Timur;206334;5715;200602
06/04/22;Kalimantan Utara;45316;858;44453
06/04/22;Kepulauan Bangka Belitung;65604;1601;64003
06/04/22;Kepulauan Riau;70187;1881;68302
06/04/22;Lampung;74474;4171;70183
06/04/22;Maluku;18573;292;18273
06/04/22;Maluku Utara;14528;330;14178
06/04/22;Nusa Tenggara Barat;36084;901;35010
06/04/22;Nusa Tenggara Timur;93869;1519;92305
06/04/22;Papua;48607;579;47961
06/04/22;Papua Barat;31479;381;31032
06/04/22;Riau;150834;4429;146400
06/04/22;Sulawesi Barat;15555;393;15158
06/04/22;Sulawesi Selatan;143524;2474;141034
06/04/22;Sulawesi Tengah;60809;1723;59075
06/04/22;Sulawesi Tenggara;25590;567;25009
06/04/22;Sulawesi Utara;51522;1191;50301
06/04/22;Sumatera Barat;103832;2349;101435
06/04/22;Sumatera Selatan;80488;3343;77122
06/04/22;Sumatera Utara;155091;3255;151771
06/05/22;Aceh;43703;2217;41485
06/05/22;Bali;157688;4567;152989
06/05/22;Banten;293361;2933;290143
06/05/22;Bengkulu;29114;520;28593
06/05/22;DKI Jakarta;1251579;15291;1235104
06/05/22;Daerah Istimewa Yogyakarta;220774;5906;214695
06/05/22;Gorontalo;13903;486;13413
06/05/22;Indonesia;6056800;156615;5896752
06/05/22;Jambi;38262;881;37376
06/05/22;Jawa Barat;1106879;15852;1090561
06/05/22;Jawa Tengah;627691;33301;594063
06/05/22;Jawa Timur;576448;31642;544790
06/05/22;Kalimantan Barat;64682;1128;63547
06/05/22;Kalimantan Selatan;84317;2535;81766
06/05/22;Kalimantan Tengah;56065;1540;54515
06/05/22;Kalimantan Timur;206336;5715;200604
06/05/22;Kalimantan Utara;45316;858;44453
06/05/22;Kepulauan Bangka Belitung;65604;1601;64003
06/05/22;Kepulauan Riau;70187;1881;68302
06/05/22;Lampung;74474;4171;70184
06/05/22;Maluku;18575;292;18273
06/05/22;Maluku Utara;14528;330;14178
06/05/22;Nusa Tenggara Barat;36084;901;35010
06/05/22;Nusa Tenggara Timur;93869;1519;92306
06/05/22;Papua;48609;579;47961
06/05/22;Papua Barat;31487;381;31041
06/05/22;Riau;150834;4429;146402
06/05/22;Sulawesi Barat;15555;393;15158
06/05/22;Sulawesi Selatan;143525;2474;141034
06/05/22;Sulawesi Tengah;60809;1723;59076
06/05/22;Sulawesi Tenggara;25590;567;25021
06/05/22;Sulawesi Utara;51523;1191;50301
06/05/22;Sumatera Barat;103834;2349;101435
06/05/22;Sumatera Selatan;80490;3343;77123
06/05/22;Sumatera Utara;155094;3255;151785
06/06/22;Aceh;43703;2217;41486
06/06/22;Bali;157708;4568;152998
06/06/22;Banten;293408;2933;290200
06/06/22;Bengkulu;29114;520;28593
06/06/22;DKI Jakarta;1251726;15291;1235207
06/06/22;Daerah Istimewa Yogyakarta;220781;5906;214699
06/06/22;Gorontalo;13903;486;13413
06/06/22;Indonesia;6057142;156622;5897022
06/06/22;Jambi;38263;881;37376
06/06/22;Jawa Barat;1106931;15853;1090601
06/06/22;Jawa Tengah;627713;33301;594071
06/06/22;Jawa Timur;576471;31643;544816
06/06/22;Kalimantan Barat;64685;1128;63547
06/06/22;Kalimantan Selatan;84319;2535;81767
06/06/22;Kalimantan Tengah;56066;1540;54516
06/06/22;Kalimantan Timur;206337;5715;200605
06/06/22;Kalimantan Utara;45316;858;44453
06/06/22;Kepulauan Bangka Belitung;65604;1601;64003
06/06/22;Kepulauan Riau;70190;1881;68302
06/06/22;Lampung;74474;4171;70186
06/06/22;Maluku;18575;292;18275
06/06/22;Maluku Utara;14528;330;14178
06/06/22;Nusa Tenggara Barat;36084;901;35011
06/06/22;Nusa Tenggara Timur;93869;1520;92310
06/06/22;Papua;48611;579;47961
06/06/22;Papua Barat;31494;381;31041
06/06/22;Riau;150836;4429;146402
06/06/22;Sulawesi Barat;15555;393;15160
06/06/22;Sulawesi Selatan;143526;2474;141038
06/06/22;Sulawesi Tengah;60809;1725;59076
06/06/22;Sulawesi Tenggara;25590;567;25021
06/06/22;Sulawesi Utara;51523;1191;50301
06/06/22;Sumatera Barat;103834;2349;101436
06/06/22;Sumatera Selatan;80490;3343;77123
06/06/22;Sumatera Utara;155095;3256;151787
06/07/22;Aceh;43703;2217;41487
06/07/22;Bali;157731;4568;153005
06/07/22;Banten;293466;2933;290295
06/07/22;Bengkulu;29114;520;28593
06/07/22;DKI Jakarta;1251986;15291;1235309
06/07/22;Daerah Istimewa Yogyakarta;220787;5906;214702
06/07/22;Gorontalo;13903;486;13413
06/07/22;Indonesia;6057660;156624;5897372
06/07/22;Jambi;38264;881;37378
06/07/22;Jawa Barat;1107009;15853;1090645
06/07/22;Jawa Tengah;627725;33302;594089
06/07/22;Jawa Timur;576506;31644;544843
06/07/22;Kalimantan Barat;64685;1128;63547
06/07/22;Kalimantan Selatan;84320;2535;81769
06/07/22;Kalimantan Tengah;56066;1540;54518
06/07/22;Kalimantan Timur;206343;5715;200608
06/07/22;Kalimantan Utara;45316;858;44453
06/07/22;Kepulauan Bangka Belitung;65604;1601;64003
06/07/22;Kepulauan Riau;70193;1881;68303
06/07/22;Lampung;74476;4171;70189
06/07/22;Maluku;18575;292;18278
06/07/22;Maluku Utara;14529;330;14178
06/07/22;Nusa Tenggara Barat;36084;901;35019
06/07/22;Nusa Tenggara Timur;93877;1520;92322
06/07/22;Papua;48612;579;47961
06/07/22;Papua Barat;31500;381;31047
06/07/22;Riau;150838;4429;146402
06/07/22;Sulawesi Barat;15555;393;15160
06/07/22;Sulawesi Selatan;143530;2474;141040
06/07/22;Sulawesi Tengah;60809;1725;59078
06/07/22;Sulawesi Tenggara;25591;567;25021
06/07/22;Sulawesi Utara;51525;1191;50307
06/07/22;Sumatera Barat;103834;2349;101436
06/07/22;Sumatera Selatan;80493;3343;77123
06/07/22;Sumatera Utara;155100;3256;151788
06/08/22;Aceh;43703;2217;41487
06/08/22;Bali;157750;4568;153011
06/08/22;Banten;293518;2933;290334
06/08/22;Bengkulu;29114;520;28593
06/08/22;DKI Jakarta;1252274;15291;1235405
06/08/22;Daerah Istimewa Yogyakarta;220793;5906;214715
06/08/22;Gorontalo;13903;486;13413
06/08/22;Indonesia;6058180;156628;5897630
06/08/22;Jambi;38264;881;37379
06/08/22;Jawa Barat;1107092;15853;1090691
06/08/22;Jawa Tengah;627728;33303;594093
06/08/22;Jawa Timur;576540;31645;544869
06/08/22;Kalimantan Barat;64687;1128;63553
06/08/22;Kalimantan Selatan;84322;2535;81775
06/08/22;Kalimantan Tengah;56069;1540;54518
06/08/22;Kalimantan Timur;206344;5715;200611
06/08/22;Kalimantan Utara;45316;858;44453
06/08/22;Kepulauan Bangka Belitung;65605;1601;64003
06/08/22;Kepulauan Riau;70197;1881;68303
06/08/22;Lampung;74476;4171;70189
06/08/22;Maluku;18575;292;18278
06/08/22;Maluku Utara;14530;330;14178
06/08/22;Nusa Tenggara Barat;36084;901;35019
06/08/22;Nusa Tenggara Timur;93878;1520;92324
06/08/22;Papua;48615;579;47961
06/08/22;Papua Barat;31505;381;31056
06/08/22;Riau;150838;4429;146402
06/08/22;Sulawesi Barat;15555;393;15160
06/08/22;Sulawesi Selatan;143535;2474;141040
06/08/22;Sulawesi Tengah;60810;1726;59078
06/08/22;Sulawesi Tenggara;25592;567;25022
06/08/22;Sulawesi Utara;51525;1191;50307
06/08/22;Sumatera Barat;103835;2350;101439
06/08/22;Sumatera Selatan;80494;3343;77124
06/08/22;Sumatera Utara;155103;3256;151792
06/09/22;Aceh;43703;2217;41487
06/09/22;Bali;157769;4568;153017
06/09/22;Banten;293597;2933;290394
06/09/22;Bengkulu;29114;520;28593
06/09/22;DKI Jakarta;1252550;15291;1235543
06/09/22;Daerah Istimewa Yogyakarta;220798;5906;214740
06/09/22;Gorontalo;13903;486;13413
06/09/22;Indonesia;6058736;156635;5898040
06/09/22;Jambi;38264;881;37380
06/09/22;Jawa Barat;1107178;15855;1090721
06/09/22;Jawa Tengah;627739;33305;594103
06/09/22;Jawa Timur;576574;31645;544901
06/09/22;Kalimantan Barat;64692;1128;63553
06/09/22;Kalimantan Selatan;84325;2535;81775
06/09/22;Kalimantan Tengah;56072;1540;54519
06/09/22;Kalimantan Timur;206346;5715;200617
06/09/22;Kalimantan Utara;45316;858;44453
06/09/22;Kepulauan Bangka Belitung;65605;1601;64003
06/09/22;Kepulauan Riau;70197;1881;68303
06/09/22;Lampung;74477;4171;70228
06/09/22;Maluku;18575;292;18278
06/09/22;Maluku Utara;14531;330;14180
06/09/22;Nusa Tenggara Barat;36084;901;35019
06/09/22;Nusa Tenggara Timur;93880;1520;92325
06/09/22;Papua;48617;579;47993
06/09/22;Papua Barat;31512;381;31063
06/09/22;Riau;150838;4429;146402
06/09/22;Sulawesi Barat;15557;393;15160
06/09/22;Sulawesi Selatan;143541;2474;141040
06/09/22;Sulawesi Tengah;60813;1726;59078
06/09/22;Sulawesi Tenggara;25598;567;25022
06/09/22;Sulawesi Utara;51525;1191;50307
06/09/22;Sumatera Barat;103835;2350;101456
06/09/22;Sumatera Selatan;80496;3343;77129
06/09/22;Sumatera Utara;155104;3256;151793
06/10/22;Aceh;43703;2217;41487
06/10/22;Bali;157791;4568;153040
06/10/22;Banten;293668;2933;290430
06/10/22;Bengkulu;29114;520;28593
06/10/22;DKI Jakarta;1252883;15291;1235701
06/10/22;Daerah Istimewa Yogyakarta;220802;5906;214757
06/10/22;Gorontalo;13903;486;13413
06/10/22;Indonesia;6059363;156638;5898384
06/10/22;Jambi;38264;881;37381
06/10/22;Jawa Barat;1107284;15855;1090758
06/10/22;Jawa Tengah;627752;33307;594110
06/10/22;Jawa Timur;576617;31645;544937
06/10/22;Kalimantan Barat;64693;1128;63554
06/10/22;Kalimantan Selatan;84328;2535;81775
06/10/22;Kalimantan Tengah;56077;1540;54520
06/10/22;Kalimantan Timur;206348;5715;200620
06/10/22;Kalimantan Utara;45316;858;44453
06/10/22;Kepulauan Bangka Belitung;65607;1601;64003
06/10/22;Kepulauan Riau;70197;1881;68303
06/10/22;Lampung;74480;4171;70229
06/10/22;Maluku;18575;292;18278
06/10/22;Maluku Utara;14531;330;14180
06/10/22;Nusa Tenggara Barat;36087;901;35021
06/10/22;Nusa Tenggara Timur;93883;1520;92326
06/10/22;Papua;48618;580;47993
06/10/22;Papua Barat;31515;381;31070
06/10/22;Riau;150838;4429;146402
06/10/22;Sulawesi Barat;15558;393;15162
06/10/22;Sulawesi Selatan;143544;2474;141045
06/10/22;Sulawesi Tengah;60814;1726;59079
06/10/22;Sulawesi Tenggara;25598;567;25022
06/10/22;Sulawesi Utara;51526;1191;50307
06/10/22;Sumatera Barat;103835;2350;101457
06/10/22;Sumatera Selatan;80498;3343;77130
06/10/22;Sumatera Utara;155105;3256;151796
06/11/22;Aceh;43703;2217;41487
06/11/22;Bali;157810;4568;153045
06/11/22;Banten;293739;2933;290507
06/11/22;Bengkulu;29114;520;28593
06/11/22;DKI Jakarta;1253197;15291;1235873
06/11/22;Daerah Istimewa Yogyakarta;220806;5906;214758
06/11/22;Gorontalo;13903;486;13413
06/11/22;Indonesia;6059937;156641;5898758
06/11/22;Jambi;38264;881;37382
06/11/22;Jawa Barat;1107376;15856;1090781
06/11/22;Jawa Tengah;627756;33307;594117
06/11/22;Jawa Timur;576658;31646;544973
06/11/22;Kalimantan Barat;64694;1128;63554
06/11/22;Kalimantan Selatan;84333;2535;81778
06/11/22;Kalimantan Tengah;56078;1540;54520
06/11/22;Kalimantan Timur;206349;5715;200621
06/11/22;Kalimantan Utara;45316;858;44454
06/11/22;Kepulauan Bangka Belitung;65610;1601;64003
06/11/22;Kepulauan Riau;70199;1881;68303
06/11/22;Lampung;74480;4171;70229
06/11/22;Maluku;18575;292;18278
06/11/22;Maluku Utara;14531;330;14180
06/11/22;Nusa Tenggara Barat;36088;901;35059
06/11/22;Nusa Tenggara Timur;93885;1520;92329
06/11/22;Papua;48620;580;47993
06/11/22;Papua Barat;31516;381;31070
06/11/22;Riau;150838;4429;146403
06/11/22;Sulawesi Barat;15558;393;15162
06/11/22;Sulawesi Selatan;143546;2475;141045
06/11/22;Sulawesi Tengah;60815;1726;59079
06/11/22;Sulawesi Tenggara;25598;567;25022
06/11/22;Sulawesi Utara;51526;1191;50307
06/11/22;Sumatera Barat;103839;2350;101457
06/11/22;Sumatera Selatan;80499;3343;77131
06/11/22;Sumatera Utara;155107;3256;151800
06/12/22;Aceh;43703;2217;41487
06/12/22;Bali;157843;4568;153055
06/12/22;Banten;293798;2933;290524
06/12/22;Bengkulu;29114;520;28594
06/12/22;DKI Jakarta;1253519;15291;1236037
06/12/22;Daerah Istimewa Yogyakarta;220809;5906;214772
06/12/22;Gorontalo;13903;486;13413
06/12/22;Indonesia;6060488;156643;5899111
06/12/22;Jambi;38264;881;37382
06/12/22;Jawa Barat;1107453;15857;1090805
06/12/22;Jawa Tengah;627770;33307;594123
06/12/22;Jawa Timur;576686;31647;545013
06/12/22;Kalimantan Barat;64694;1128;63554
06/12/22;Kalimantan Selatan;84334;2535;81778
06/12/22;Kalimantan Tengah;56082;1540;54521
06/12/22;Kalimantan Timur;206350;5715;200621
06/12/22;Kalimantan Utara;45318;858;44454
06/12/22;Kepulauan Bangka Belitung;65610;1601;64003
06/12/22;Kepulauan Riau;70199;1881;68303
06/12/22;Lampung;74481;4171;70229
06/12/22;Maluku;18576;292;18278
06/12/22;Maluku Utara;14531;330;14180
06/12/22;Nusa Tenggara Barat;36088;901;35183
06/12/22;Nusa Tenggara Timur;93885;1520;92329
06/12/22;Papua;48621;580;47993
06/12/22;Papua Barat;31517;381;31070
06/12/22;Riau;150838;4429;146403
06/12/22;Sulawesi Barat;15558;393;15162
06/12/22;Sulawesi Selatan;143547;2475;141045
06/12/22;Sulawesi Tengah;60815;1726;59079
06/12/22;Sulawesi Tenggara;25598;567;25022
06/12/22;Sulawesi Utara;51526;1191;50307
06/12/22;Sumatera Barat;103839;2350;101458
06/12/22;Sumatera Selatan;80500;3343;77133
06/12/22;Sumatera Utara;155108;3256;151800
6/13/2022;Aceh;43704;2217;41487
6/13/2022;Bali;157862;4569;153086
6/13/2022;Banten;293872;2933;290563
6/13/2022;Bengkulu;29114;520;28594
6/13/2022;DKI Jakarta;1253867;15292;1236219
6/13/2022;Daerah Istimewa Yogyakarta;220814;5906;214773
6/13/2022;Gorontalo;13903;486;13413
6/13/2022;Indonesia;6061079;156652;5899501
6/13/2022;Jambi;38264;881;37382
6/13/2022;Jawa Barat;1107533;15860;1090841
6/13/2022;Jawa Tengah;627780;33310;594139
6/13/2022;Jawa Timur;576711;31647;545050
6/13/2022;Kalimantan Barat;64696;1128;63559
6/13/2022;Kalimantan Selatan;84336;2535;81778
6/13/2022;Kalimantan Tengah;56082;1540;54523
6/13/2022;Kalimantan Timur;206353;5715;200623
6/13/2022;Kalimantan Utara;45318;858;44454
6/13/2022;Kepulauan Bangka Belitung;65610;1601;64003
6/13/2022;Kepulauan Riau;70199;1881;68303
6/13/2022;Lampung;74484;4171;70231
6/13/2022;Maluku;18576;292;18280
6/13/2022;Maluku Utara;14531;330;14180
6/13/2022;Nusa Tenggara Barat;36091;901;35183
6/13/2022;Nusa Tenggara Timur;93889;1520;92334
6/13/2022;Papua;48622;580;47993
6/13/2022;Papua Barat;31520;381;31092
6/13/2022;Riau;150839;4429;146403
6/13/2022;Sulawesi Barat;15558;393;15162
6/13/2022;Sulawesi Selatan;143549;2475;141045
6/13/2022;Sulawesi Tengah;60816;1726;59081
6/13/2022;Sulawesi Tenggara;25599;567;25022
6/13/2022;Sulawesi Utara;51526;1191;50307
6/13/2022;Sumatera Barat;103840;2350;101460
6/13/2022;Sumatera Selatan;80501;3343;77133
6/13/2022;Sumatera Utara;155110;3257;151808
6/14/2022;Aceh;43704;2217;41487
6/14/2022;Bali;157888;4570;153092
6/14/2022;Banten;293981;2933;290633
6/14/2022;Bengkulu;29115;520;28594
6/14/2022;DKI Jakarta;1254384;15292;1236409
6/14/2022;Daerah Istimewa Yogyakarta;220815;5906;214773
6/14/2022;Gorontalo;13903;486;13413
6/14/2022;Indonesia;6062009;156662;5900049
6/14/2022;Jambi;38267;881;37382
6/14/2022;Jawa Barat;1107695;15860;1090908
6/14/2022;Jawa Tengah;627787;33311;594153
6/14/2022;Jawa Timur;576768;31649;545088
6/14/2022;Kalimantan Barat;64696;1128;63559
6/14/2022;Kalimantan Selatan;84339;2535;81779
6/14/2022;Kalimantan Tengah;56083;1540;54526
6/14/2022;Kalimantan Timur;206361;5715;200625
6/14/2022;Kalimantan Utara;45318;859;44454
6/14/2022;Kepulauan Bangka Belitung;65611;1601;64003
6/14/2022;Kepulauan Riau;70200;1881;68303
6/14/2022;Lampung;74486;4174;70277
6/14/2022;Maluku;18576;292;18280
6/14/2022;Maluku Utara;14531;330;14193
6/14/2022;Nusa Tenggara Barat;36094;901;35183
6/14/2022;Nusa Tenggara Timur;93891;1520;92334
6/14/2022;Papua;48623;580;47993
6/14/2022;Papua Barat;31527;381;31109
6/14/2022;Riau;150841;4429;146405
6/14/2022;Sulawesi Barat;15558;393;15162
6/14/2022;Sulawesi Selatan;143556;2475;141054
6/14/2022;Sulawesi Tengah;60816;1726;59083
6/14/2022;Sulawesi Tenggara;25599;567;25022
6/14/2022;Sulawesi Utara;51526;1191;50307
6/14/2022;Sumatera Barat;103840;2350;101461
6/14/2022;Sumatera Selatan;80507;3344;77141
6/14/2022;Sumatera Utara;155113;3258;151811
6/15/2022;Aceh;43704;2217;41487
6/15/2022;Bali;157921;4570;153111
6/15/2022;Banten;294127;2933;290728
6/15/2022;Bengkulu;29115;520;28594
6/15/2022;DKI Jakarta;1255114;15292;1236563
6/15/2022;Daerah Istimewa Yogyakarta;220821;5907;214790
6/15/2022;Gorontalo;13903;486;13413
6/15/2022;Indonesia;6063251;156670;5900574
6/15/2022;Jambi;38267;881;37384
6/15/2022;Jawa Barat;1107911;15862;1091051
6/15/2022;Jawa Tengah;627802;33311;594162
6/15/2022;Jawa Timur;576831;31649;545143
6/15/2022;Kalimantan Barat;64698;1128;63559
6/15/2022;Kalimantan Selatan;84341;2535;81779
6/15/2022;Kalimantan Tengah;56083;1540;54526
6/15/2022;Kalimantan Timur;206363;5715;200627
6/15/2022;Kalimantan Utara;45321;859;44454
6/15/2022;Kepulauan Bangka Belitung;65611;1601;64003
6/15/2022;Kepulauan Riau;70200;1881;68303
6/15/2022;Lampung;74487;4174;70277
6/15/2022;Maluku;18576;292;18280
6/15/2022;Maluku Utara;14531;330;14193
6/15/2022;Nusa Tenggara Barat;36094;901;35183
6/15/2022;Nusa Tenggara Timur;93895;1520;92340
6/15/2022;Papua;48626;580;47993
6/15/2022;Papua Barat;31532;381;31127
6/15/2022;Riau;150845;4429;146405
6/15/2022;Sulawesi Barat;15558;393;15162
6/15/2022;Sulawesi Selatan;143556;2475;141056
6/15/2022;Sulawesi Tengah;60817;1726;59083
6/15/2022;Sulawesi Tenggara;25599;567;25022
6/15/2022;Sulawesi Utara;51526;1191;50307
6/15/2022;Sumatera Barat;103840;2350;101461
6/15/2022;Sumatera Selatan;80509;3344;77142
6/15/2022;Sumatera Utara;155117;3258;151813
6/16/2022;Aceh;43704;2217;41487
6/16/2022;Bali;157970;4570;153133
6/16/2022;Banten;294272;2933;290765
6/16/2022;Bengkulu;29115;520;28594
6/16/2022;DKI Jakarta;1255810;15293;1236856
6/16/2022;Daerah Istimewa Yogyakarta;220827;5907;214790
6/16/2022;Gorontalo;13903;486;13413
6/16/2022;Indonesia;6064424;156673;5901083
6/16/2022;Jambi;38269;881;37384
6/16/2022;Jawa Barat;1108069;15863;1091117
6/16/2022;Jawa Tengah;627811;33311;594180
6/16/2022;Jawa Timur;576894;31650;545196
6/16/2022;Kalimantan Barat;64700;1128;63559
6/16/2022;Kalimantan Selatan;84342;2535;81780
6/16/2022;Kalimantan Tengah;56085;1540;54528
6/16/2022;Kalimantan Timur;206365;5715;200627
6/16/2022;Kalimantan Utara;45322;859;44454
6/16/2022;Kepulauan Bangka Belitung;65611;1601;64004
6/16/2022;Kepulauan Riau;70202;1881;68303
6/16/2022;Lampung;74490;4174;70277
6/16/2022;Maluku;18576;292;18280
6/16/2022;Maluku Utara;14531;330;14193
6/16/2022;Nusa Tenggara Barat;36095;901;35183
6/16/2022;Nusa Tenggara Timur;93898;1520;92341
6/16/2022;Papua;48629;580;47993
6/16/2022;Papua Barat;31538;381;31127
6/16/2022;Riau;150847;4429;146407
6/16/2022;Sulawesi Barat;15558;393;15163
6/16/2022;Sulawesi Selatan;143558;2475;141056
6/16/2022;Sulawesi Tengah;60818;1726;59083
6/16/2022;Sulawesi Tenggara;25600;567;25022
6/16/2022;Sulawesi Utara;51526;1191;50308
6/16/2022;Sumatera Barat;103841;2350;101470
6/16/2022;Sumatera Selatan;80512;3344;77143
6/16/2022;Sumatera Utara;155125;3258;151813
6/17/2022;Aceh;43704;2217;41487
6/17/2022;Bali;158015;4570;153154
6/17/2022;Banten;294401;2933;290829
6/17/2022;Bengkulu;29115;520;28594
6/17/2022;DKI Jakarta;1256496;15293;1237144
6/17/2022;Daerah Istimewa Yogyakarta;220835;5907;214792
6/17/2022;Gorontalo;13903;486;13413
6/17/2022;Indonesia;6065644;156679;5901639
6/17/2022;Jambi;38270;881;37384
6/17/2022;Jawa Barat;1108277;15864;1091173
6/17/2022;Jawa Tengah;627843;33311;594190
6/17/2022;Jawa Timur;576956;31651;545252
6/17/2022;Kalimantan Barat;64704;1128;63563
6/17/2022;Kalimantan Selatan;84345;2535;81786
6/17/2022;Kalimantan Tengah;56091;1540;54528
